City_pair,From_location,To_Location,Product_type,Adults_traveling,Seniors_traveling,Children_traveling,Youth_traveling,Infant traveling,Date_of_travel,Time_of_travel,Date_of_Return,Time_of_Return,Price_of_booking,Airline_code,Airline,Hotel
CUN-CUN,CUN,CUN,4,3,0,0,0,0,00:00.0,00:00.0,0,0,709.24,nan,nan,Barcelo Costa Cancun All Inclusive
CPH-CPH,CPH,CPH,4,1,0,0,0,0,00:00.0,00:00.0,0,0,3677.99,nan,nan,"Radisson Blu Royal Hotel, Copenhagen"
COS-COS,COS,COS,2,1,1,0,0,0,00:00.0,00:00.0,0,72.48,0,nan,nan,nan
COS-COS,COS,COS,2,1,0,0,0,0,00:00.0,00:00.0,0,72.48,0,nan,nan,nan
COS-COS,COS,COS,4,1,0,0,0,0,00:00.0,00:00.0,0,0,205.68,nan,nan,Radisson Hotel Colorado Springs Airport
CLT-CLT,CLT,CLT,4,1,0,0,0,0,00:00.0,00:00.0,0,0,1022.28,nan,nan,The Westin Charlotte
CLT-CLT,CLT,CLT,4,1,0,0,0,0,00:00.0,00:00.0,0,0,661.02,nan,nan,Marriott Charlotte Southpark
CLT-CLT,CLT,CLT,2,1,0,0,0,0,00:00.0,00:00.0,0,177.05,0,nan,nan,nan
CLT-CLT,CLT,CLT,4,2,0,2,0,0,00:00.0,00:00.0,0,0,1163.52,nan,nan,The Ballantyne -A Luxury Collection Hotel
CIF-DFW,CIF,DFW,7,1,0,0,0,0,00:00.0,00:00.0,6668.7,347.99,469.6,Multiple Airlines,Multiple Airlines,Microtel Inn & Suites by Wyndham Fort Worth South
CIF-CGQ,CIF,CGQ,1,1,0,0,0,0,00:00.0,00:00.0,1323,0,0,Multiple Airlines,Multiple Airlines,nan
CHI-SAF,CHI,SAF,7,1,0,0,0,0,00:00.0,00:00.0,753.7,92.17,213.1,US,US Airways,Fairfield Inn By Marriott Santa Fe
CHI-SAF,CHI,SAF,7,1,0,0,0,0,00:00.0,00:00.0,552.7,92.17,212.2,Multiple Airlines,Multiple Airlines,Inn at Santa Fe
CHI-MIA,CHI,MIA,5,2,0,0,0,0,00:00.0,00:00.0,599.4,0,1984.76,US,US Airways,Mandarin Oriental Miami
CHI-CHI,CHI,CHI,4,2,0,0,0,0,00:00.0,00:00.0,0,0,835.12,nan,nan,Hard Rock Hotel Chicago
CHI-CHI,CHI,CHI,4,2,0,0,0,0,00:00.0,00:00.0,0,0,1316.98,nan,nan,The Allerton Hotel on Magnificent Mile
CHI-CHI,CHI,CHI,4,2,0,0,0,0,00:00.0,00:00.0,0,0,684.62,nan,nan,The Palmer House Hilton
CHI-CHI,CHI,CHI,4,1,0,0,0,0,00:00.0,00:00.0,0,0,827.25,nan,nan,Hyatt Regency McCormick Place
CHI-CHI,CHI,CHI,4,1,1,1,1,1,00:00.0,00:00.0,0,0,430.7,nan,nan,The Westin O'Hare
CHI-CHI,CHI,CHI,4,1,1,1,1,1,00:00.0,00:00.0,0,0,430.7,nan,nan,The Westin O'Hare
CHI-CHI,CHI,CHI,4,1,1,1,1,1,00:00.0,00:00.0,0,0,229.89,nan,nan,The Westin O'Hare
CHI-CHI,CHI,CHI,4,1,0,0,0,0,00:00.0,00:00.0,0,0,560.18,nan,nan,Raffaello Hotel
CGX-CGX,CGX,CGX,4,1,0,0,0,0,00:00.0,00:00.0,0,0,451.77,nan,nan,theWit Chicago - a DoubleTree by Hilton Hotel
CDG-CDG,CDG,CDG,4,1,1,0,2,0,00:00.0,00:00.0,0,0,7978.94,nan,nan,"Prince de Galles, a Luxury Collection Hotel"
CDG-CDG,CDG,CDG,4,2,0,0,0,0,00:00.0,00:00.0,0,0,1118.1,nan,nan,Hotel Vendome Saint Germain
BWI-PHF,BWI,PHF,5,1,1,0,0,0,00:00.0,00:00.0,1348.4,0,157.92,US,US Airways,Fairfield Inn & Suites by Marriott Williamsburg
BWI-IAD,BWI,IAD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,712,0,0,nan,nan,nan
BWI-FLL,BWI,FLL,7,1,0,0,0,0,00:00.0,00:00.0,2400.41,212.34,329.99,Multiple Airlines,Multiple Airlines,Sheraton Fort Lauderdale Beach Hotel
BWI-BWI,BWI,BWI,4,1,1,0,0,0,00:00.0,00:00.0,0,0,427.85,nan,nan,Sheraton Baltimore City Center Hotel
BWI-BWI,BWI,BWI,4,1,1,0,0,0,00:00.0,00:00.0,0,0,1169.42,nan,nan,"Hotel Monaco Baltimore, a Kimpton Hotel"
BWI-BWI,BWI,BWI,4,1,1,0,0,0,00:00.0,00:00.0,0,0,300.05,nan,nan,"Hotel Monaco Baltimore, a Kimpton Hotel"
BWI-BWI,BWI,BWI,2,1,0,0,0,0,00:00.0,00:00.0,0,238.45,0,nan,nan,nan
BRO-BRO,BRO,BRO,4,1,0,0,0,0,00:00.0,00:00.0,0,0,1442.7,nan,nan,Hilton Garden Inn South Padre Island
BRO-BRO,BRO,BRO,4,1,0,0,0,0,00:00.0,00:00.0,0,0,1473.37,nan,nan,Hilton Garden Inn South Padre Island
BRO-BRO,BRO,BRO,4,2,0,0,0,0,00:00.0,00:00.0,0,0,501.22,nan,nan,Hilton Garden Inn South Padre Island
BOS-ORD,BOS,ORD,1,1,0,0,0,0,00:00.0,00:00.0,196.2,0,0,AA,American Airlines,nan
BOS-ORD,BOS,ORD,1,1,0,0,0,0,00:00.0,00:00.0,196.2,0,0,AA,American Airlines,nan
BOS-MIA,BOS,MIA,2,0,1,0,0,0,00:00.0,00:00.0,0,148.85,0,nan,nan,nan
BOS-LAX,BOS,LAX,7,1,0,0,0,0,00:00.0,00:00.0,364.2,51.8,112.83,DL,Delta Airlines,Renaissance Los Angeles Airport Hotel
BOS-LAS,BOS,LAS,7,1,0,0,0,0,00:00.0,00:00.0,660.5,89.6,224.589,UA,United Airlines,Circus Circus Hotel & Casino
BOS-LAS,BOS,LAS,7,1,0,0,0,0,00:00.0,00:00.0,660.5,97.77,224.589,UA,United Airlines,Circus Circus Hotel & Casino
BOS-IAH,BOS,IAH,1,0,1,0,0,1,00:00.0,1753-01-01 00:00:00.000,1732.2,0,0,UA,United Airlines,nan
BOS-BZE,BOS,BZE,1,1,0,0,0,0,00:00.0,00:00.0,1008.45,0,0,DL,Delta Airlines,nan
BOS-BOS,BOS,BOS,4,1,0,0,0,0,00:00.0,00:00.0,0,0,156.83,nan,nan,Bedford Motel
BOS-BOS,BOS,BOS,4,1,0,0,0,0,00:00.0,00:00.0,0,0,156.83,nan,nan,Bedford Motel
BOS-BOS,BOS,BOS,2,1,0,0,0,0,00:00.0,00:00.0,0,125.94,0,nan,nan,nan
BOS-BOS,BOS,BOS,2,1,0,0,0,0,00:00.0,00:00.0,0,176.25,0,nan,nan,nan
BOS-BOS,BOS,BOS,2,1,0,0,0,0,00:00.0,00:00.0,0,176.25,0,nan,nan,nan
BOS-BOS,BOS,BOS,2,1,0,0,0,0,00:00.0,00:00.0,0,192.19,0,nan,nan,nan
BOS-BOS,BOS,BOS,4,1,0,0,0,0,00:00.0,00:00.0,0,0,146.41,nan,nan,The Westin Waltham-Boston
BOS-BOS,BOS,BOS,4,2,0,0,0,0,00:00.0,00:00.0,0,0,218.52,nan,nan,DoubleTree by Hilton Boston North Shore
BOS-BOS,BOS,BOS,4,1,0,0,0,0,00:00.0,00:00.0,0,0,218.52,nan,nan,DoubleTree by Hilton Boston North Shore
BOM-ZRH,BOM,ZRH,7,1,0,0,0,0,00:00.0,00:00.0,942.07,0,259.82,EY,Etihad Airways,Ramada Feusisberg Einsiedeln
BOM-ZRH,BOM,ZRH,5,1,2,0,0,0,00:00.0,00:00.0,2882.91,0,530.58,EY,Etihad Airways,Holiday Inn Express Zurich Airport
BOM-ZRH,BOM,ZRH,5,1,1,0,0,0,00:00.0,00:00.0,1555.34,0,0,EY,Etihad Airways,nan
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,1093.57,0,520.42,BA,British Airways,Central Plaza Hotel
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,1107.87,0,945.01,Multiple Airlines,Multiple Airlines,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,1,0,0,0,00:00.0,00:00.0,1884.14,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,1049.37,0,945.01,AI,Air India,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,5,1,0,0,0,0,00:00.0,00:00.0,942.07,0,945.01,EY,Etihad Airways,Steigenberger Bellerive au Lac
BOM-ZRH,BOM,ZRH,7,1,0,0,0,0,00:00.0,00:00.0,942.07,0,0,EY,Etihad Airways,nan
BOM-YYZ,BOM,YYZ,1,1,0,0,0,0,00:00.0,00:00.0,1371.37,0,0,9W,Jet Airways (India),nan
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,00:00.0,1307.37,0,0,Multiple Airlines,Multiple Airlines,"Hotel Pepper Tree Anaheim, All Suites Hotel"
BOM-SFO,BOM,SFO,5,2,0,0,0,0,00:00.0,00:00.0,2419.94,0,474.06,Multiple Airlines,Multiple Airlines,Holiday Inn Dublin
BOM-SFO,BOM,SFO,7,1,1,0,0,0,00:00.0,00:00.0,4069.14,59.61,268.66,Multiple Airlines,Multiple Airlines,Best Western Plus Grosvenor Airport Hotel
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1152.67,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-SFO,BOM,SFO,5,2,0,0,0,0,00:00.0,00:00.0,3598.94,0,920.46,Multiple Airlines,Multiple Airlines,Best Western Plus Garden Court Inn
BOM-SFO,BOM,SFO,5,3,0,0,0,0,00:00.0,00:00.0,10319.61,0,1840.91,Multiple Airlines,Multiple Airlines,Best Western Plus Garden Court Inn
BOM-SFO,BOM,SFO,5,1,0,0,0,0,00:00.0,00:00.0,2641.17,0,920.46,Multiple Airlines,Multiple Airlines,Best Western Plus Garden Court Inn
BOM-SFO,BOM,SFO,7,1,1,0,0,0,00:00.0,00:00.0,3367.54,276,248.59,EK,Emirates,DoubleTree by Hilton San Francisco Airport
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,246.62,252.45,nan,nan,Fairfield Inn & Suites by Marriott San Francisco Airport
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,246.62,252.45,nan,nan,Fairfield Inn & Suites by Marriott San Francisco Airport
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,246.62,441.36,nan,nan,Holiday Inn & Suites San Mateo
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,225.87,208.49,nan,nan,Best Western Plus Grosvenor Airport Hotel
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,246.62,252.45,nan,nan,Fairfield Inn & Suites by Marriott San Francisco Airport
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,246.62,208.49,nan,nan,Best Western Plus Grosvenor Airport Hotel
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,225.87,0,nan,nan,nan
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,225.87,315.58,nan,nan,Best Western Plus El Rancho Inn & Suites
BOM-SFO,BOM,SFO,7,6,2,0,0,0,00:00.0,00:00.0,18517.36,225.87,1440.84,nan,nan,Best Western Plus El Rancho Inn & Suites
BOM-SFO,BOM,SFO,7,0,0,0,0,0,00:00.0,00:00.0,0,246.62,315.58,nan,nan,Best Western Plus El Rancho Inn & Suites
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1482.17,225.87,315.58,nan,nan,Best Western Plus El Rancho Inn & Suites
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,748.87,0,0,nan,nan,nan
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,748.87,0,0,nan,nan,nan
BOM-SFO,BOM,SFO,5,1,0,0,0,0,00:00.0,00:00.0,2842.77,0,99.09,nan,nan,The Westin San Francisco Airport
BOM-SFO,BOM,SFO,1,1,1,0,1,0,00:00.0,1753-01-01 00:00:00.000,1919.24,0,0,nan,nan,nan
BOM-SFO,BOM,SFO,7,1,1,0,0,0,00:00.0,00:00.0,2490.94,229.43,1010.83,Multiple Airlines,Multiple Airlines,JW Marriott San Francisco Union Square
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1188.37,106.76,1223.64,nan,nan,"Argonaut Hotel, a Kimpton Hotel"
BOM-SFO,BOM,SFO,5,1,0,0,0,0,00:00.0,00:00.0,1910.47,0,395.72,Multiple Airlines,Multiple Airlines,Hotel Whitcomb
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,0,204.78,208.49,nan,nan,Best Western Plus Grosvenor Airport Hotel
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1891.37,104.69,323.37,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,761.77,0,0,AA,American Airlines,nan
BOM-SFO,BOM,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,761.77,0,0,AA,American Airlines,nan
BOM-SFO,BOM,SFO,5,1,0,0,0,0,00:00.0,00:00.0,2232.37,0,207.282,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
BOM-SFO,BOM,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1158.07,254.62,313.82,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
BOM-PHX,BOM,PHX,1,1,0,0,0,0,00:00.0,00:00.0,1266.87,0,0,DL,Delta Airlines,nan
BOM-ORD,BOM,ORD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1310.67,0,0,nan,nan,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2359.86,0,207.0268,Multiple Airlines,Multiple Airlines,Fairfield Inn & Suites by Marriott Williamsburg
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,207.0268,Multiple Airlines,Multiple Airlines,Fairfield Inn & Suites by Marriott Williamsburg
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,Ramada Hialeah/Miami Airport
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,7,1,0,0,0,0,00:00.0,00:00.0,2363.37,27.82,97.6432,QR,Qatar Airways,Sixty Sixty Resort
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,769.07,0,0,BA,British Airways,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,1324.77,0,240.99,UA,United Airlines,Ramada Hialeah/Miami Airport
BOM-MIA,BOM,MIA,5,1,0,0,1,0,00:00.0,00:00.0,1598.17,0,540.93,Multiple Airlines,Multiple Airlines,Hyatt Regency Miami
BOM-MIA,BOM,MIA,5,2,0,0,3,0,00:00.0,00:00.0,0,0,401.15,nan,nan,Bentley Hotel South Beach
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,5,1,2,0,0,0,00:00.0,1753-01-01 00:00:00.000,2453.61,0,0,nan,nan,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,817.87,0,0,nan,nan,nan
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,759.37,0,0,BA,British Airways,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2063.47,0,429.08,Multiple Airlines,Multiple Airlines,The Claridge Hotel Miami South Beach
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2063.47,0,294.95,Multiple Airlines,Multiple Airlines,Chesterfield Hotel & Suites
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2029.57,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,1048.81,Multiple Airlines,Multiple Airlines,"Surfcomber Hotel, a Kimpton Hotel"
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,2436.17,0,1086.04,Multiple Airlines,Multiple Airlines,Marriott Stanton South Beach
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,1835.67,0,234.81,AA,American Airlines,Regency Hotel Miami
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,940.37,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MIA,BOM,MIA,5,1,1,0,0,0,00:00.0,00:00.0,6570.14,0,380.34,Multiple Airlines,Multiple Airlines,Shalimar Motel
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,1948.87,0,234.81,AF,Air France,Regency Hotel Miami
BOM-MIA,BOM,MIA,5,1,0,0,0,0,00:00.0,00:00.0,1370.17,0,724.02,AA,American Airlines,Fontainebleau Miami Beach
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,3002.67,0,0,DL,Delta Airlines,nan
BOM-MIA,BOM,MIA,1,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1538.14,0,0,BA,British Airways,nan
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,1344.37,0,0,AA,American Airlines,nan
BOM-MIA,BOM,MIA,1,1,0,0,0,0,00:00.0,00:00.0,1370.17,0,0,AA,American Airlines,nan
BOM-MEX,BOM,MEX,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,5550.59,0,0,BA,British Airways,nan
BOM-MEM,BOM,MEM,1,2,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,4866.14,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MEM,BOM,MEM,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1433.47,0,0,UA,United Airlines,nan
BOM-MEM,BOM,MEM,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1433.47,0,0,UA,United Airlines,nan
BOM-MEM,BOM,MEM,1,0,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1448.67,0,0,UA,United Airlines,nan
BOM-MEM,BOM,MEM,1,0,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,1252.17,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-MEM,BOM,MEM,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1433.47,0,0,UA,United Airlines,nan
BOM-MEM,BOM,MEM,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1433.47,0,0,UA,United Airlines,nan
BOM-MEM,BOM,MEM,5,2,0,0,0,0,00:00.0,00:00.0,4161.54,0,511.94,Multiple Airlines,Multiple Airlines,Hollywood Casino Tunica
BOM-LAS,BOM,LAS,1,2,0,0,0,0,00:00.0,00:00.0,2701.54,0,0,UA,United Airlines,nan
BOM-LAS,BOM,LAS,5,1,0,0,0,0,00:00.0,00:00.0,2443.47,0,69.32,UA,United Airlines,Riviera Hotel And Casino
BOM-LAS,BOM,LAS,5,1,0,0,0,0,00:00.0,00:00.0,2443.47,0,68.56,UA,United Airlines,LVH - Las Vegas Hotel & Casino
BOM-LAS,BOM,LAS,1,1,0,0,0,0,00:00.0,00:00.0,1529.35,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-LAS,BOM,LAS,1,1,0,0,0,0,00:00.0,00:00.0,1353.47,0,0,BA,British Airways,nan
BOM-LAS,BOM,LAS,3,1,0,0,0,0,00:00.0,00:00.0,1353.47,96.78,0,BA,British Airways,nan
BOM-LAS,BOM,LAS,3,1,0,0,1,0,00:00.0,00:00.0,1613.87,96.78,0,BA,British Airways,nan
BOM-LAS,BOM,LAS,3,1,0,0,0,0,00:00.0,00:00.0,1341.77,96.78,0,BA,British Airways,nan
BOM-LAS,BOM,LAS,3,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,731.87,3181.64,0,VS,Virgin Atlantic Airways,nan
BOM-LAS,BOM,LAS,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,731.87,0,0,VS,Virgin Atlantic Airways,nan
BOM-LAS,BOM,LAS,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,731.87,0,0,VS,Virgin Atlantic Airways,nan
BOM-LAS,BOM,LAS,5,2,0,0,0,0,00:00.0,00:00.0,3800.14,0,50.73,LH,Lufthansa,Golden Gate Hotel and Casino
BOM-LAS,BOM,LAS,1,1,0,0,0,0,00:00.0,00:00.0,6471.07,0,0,Multiple Airlines,Multiple Airlines,nan
BOM-LAS,BOM,LAS,5,1,1,0,0,0,00:00.0,00:00.0,3990.54,0,466.7616,Multiple Airlines,Multiple Airlines,Bedford Motel
BOM-LAS,BOM,LAS,5,1,0,0,0,0,00:00.0,00:00.0,2443.47,0,233.3808,UA,United Airlines,Good Nite Inn Sylmar
BOM-LAS,BOM,LAS,3,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,2478.54,90.49,0,Multiple Airlines,Multiple Airlines,nan
BOM-LAS,BOM,LAS,3,0,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,3261.47,124.95,0,DL,Delta Airlines,nan
BOM-LAS,BOM,LAS,5,1,0,0,0,0,00:00.0,00:00.0,1606.07,0,102.84,UA,United Airlines,LVH - Las Vegas Hotel & Casino
BOM-IAH,BOM,IAH,5,1,0,0,0,0,00:00.0,00:00.0,1745.97,0,109.74,Multiple Airlines,Multiple Airlines,Motel 6 Houston Reliant Park
BOM-IAH,BOM,IAH,5,1,0,0,0,0,00:00.0,00:00.0,1745.97,0,109.74,Multiple Airlines,Multiple Airlines,Motel 6 Houston Reliant Park
BOM-IAH,BOM,IAH,5,1,0,0,0,0,00:00.0,00:00.0,1745.97,0,109.74,Multiple Airlines,Multiple Airlines,Motel 6 Houston Reliant Park
BOM-FRA,BOM,FRA,7,1,1,0,0,0,00:00.0,00:00.0,1562.74,113.21,204.75,Multiple Airlines,Multiple Airlines,Ramada Hotel Frankfurt City Center
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,149.15,QR,Qatar Airways,DFW Airport Hotel & Conference Center
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,1692.37,0,398.79,QR,Qatar Airways,Hawthorn Suites by Wyndham Arlington / DFW South
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,2028.67,0,119.8608,Multiple Airlines,Multiple Airlines,Wyndham Dallas Suites- Park Central
BOM-DFW,BOM,DFW,7,2,1,2,0,0,00:00.0,00:00.0,10173.05,144.1,329.38,BA,British Airways,Embassy Suites Dallas - Park Central Area
BOM-DFW,BOM,DFW,5,2,1,2,0,0,00:00.0,00:00.0,12449.75,0,425.46,UA,United Airlines,DoubleTree by Hilton Hotel Dallas - Campbell Centre
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,2546.27,0,425.46,Multiple Airlines,Multiple Airlines,DoubleTree by Hilton Hotel Dallas - Campbell Centre
BOM-DFW,BOM,DFW,5,1,0,0,0,0,00:00.0,00:00.0,2546.27,0,425.46,Multiple Airlines,Multiple Airlines,DoubleTree by Hilton Hotel Dallas - Campbell Centre
BOM-DFW,BOM,DFW,5,2,1,2,0,0,00:00.0,00:00.0,11682.65,0,281.98,Multiple Airlines,Multiple Airlines,Embassy Suites Dallas - Park Central Area
BOM-DFW,BOM,DFW,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,836.17,0,0,LH,Lufthansa,nan
BOM-DFW,BOM,DFW,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,836.17,0,0,LH,Lufthansa,nan
BOM-DFW,BOM,DFW,3,1,0,0,0,0,00:00.0,00:00.0,2497.37,36.45,0,UA,United Airlines,nan
BOM-DFW,BOM,DFW,7,1,0,0,0,0,00:00.0,00:00.0,2062.97,226.42,666.21,Multiple Airlines,Multiple Airlines,DoubleTree by Hilton Hotels DFW Airport North
BOM-DFW,BOM,DFW,7,2,0,0,0,0,00:00.0,00:00.0,4541.54,226.42,1454.25,UA,United Airlines,Hilton Arlington
BOM-DFW,BOM,DFW,1,1,0,0,0,0,00:00.0,00:00.0,2525.67,0,0,UA,United Airlines,nan
BOM-DFW,BOM,DFW,1,2,0,0,0,0,00:00.0,00:00.0,5051.34,0,0,UA,United Airlines,nan
BOM-DFW,BOM,DFW,5,1,1,0,0,0,00:00.0,00:00.0,4058.34,0,80.79,Multiple Airlines,Multiple Airlines,Best Western Plus Dallas Hotel & Conference Center
BOM-DFW,BOM,DFW,1,1,0,0,0,0,00:00.0,00:00.0,6290.87,0,0,Multiple Airlines,Multiple Airlines,nan
